#          lgT                    lgLx
-1.094028936174461508e+00 -4.339834276911759936e+00
-1.256399531836220662e+00 -4.752625266320282371e+00
-1.250950526078035363e+00 -4.679418526434243830e+00
-1.341851045465908498e+00 -4.880368168105460036e+00
-1.335497213663782379e+00 -5.059785474663570426e+00
-1.246679716968241980e+00 -4.694693425893047944e+00
-1.278220816745266220e+00 -4.853591244931906523e+00
-1.408997380405773825e+00 -5.055843942335275010e+00
-1.180737777787614462e+00 -4.812153236952952717e+00
-1.024169027963483858e+00 -4.187605470618196435e+00
-1.321395236926860450e+00 -4.626082658426877714e+00
-1.322872897221121669e+00 -4.475315547556498075e+00
-1.504072196590320321e+00 -5.457847100443362187e+00
-1.136553981262346857e+00 -4.587838552532203629e+00
-1.543299314489896323e+00 -5.378800812024373101e+00
-1.151199660890281917e+00 -4.411845685831497832e+00
-1.137279674161738141e+00 -4.350636235577252542e+00
-1.550175029548267913e+00 -5.555277601612107041e+00
-1.065732450958373656e+00 -4.290022918430332233e+00
-1.159485547721539334e+00 -4.585619526169428362e+00
-1.019253510237323912e+00 -4.319514074205008214e+00
-1.104367940011128146e+00 -4.359809474003062846e+00
-1.148094577649644510e+00 -4.507996778663780901e+00
-1.267401755940079422e+00 -4.894558430866601917e+00
-1.093499218219943891e+00 -4.403318898810175241e+00
-1.121893646368012698e+00 -4.394884419610725956e+00
-1.118326501657581407e+00 -4.730885176683927718e+00
-1.141918594213944038e+00 -4.411577773984162398e+00
-1.277305144973435169e+00 -4.751874323522740973e+00
-1.104862562559942418e+00 -4.359921085865480883e+00
-1.132079711069405858e+00 -4.388326194908037436e+00
-1.483302559591863634e+00 -5.131840935674923720e+00
-1.225744773017685363e+00 -4.720576466257127457e+00
-1.455946546811906606e+00 -5.339458962020415811e+00
-1.196584067013812369e+00 -4.529976072846154445e+00
-1.183937529036218628e+00 -4.607867617894286560e+00
-1.065749087741127310e+00 -4.517551219803977780e+00
-1.333360766876745318e+00 -4.992357661880315156e+00
-1.227462790814288551e+00 -4.741027640484174910e+00
-1.281353442450646307e+00 -5.073042633395531631e+00
-1.131992272156275181e+00 -4.594545393129874533e+00
-1.156286009298300721e+00 -4.343773329844236919e+00
-1.175453732699205167e+00 -4.475079160287446456e+00
-1.391698036473523414e+00 -4.965365628441107404e+00
-1.140370375547474113e+00 -4.369089550653027842e+00
-1.151114847936603347e+00 -4.542430677205856249e+00
-1.220524520959666459e+00 -4.577497786422292769e+00
-1.122052447999825286e+00 -4.486643982824573662e+00
-1.174767555528601237e+00 -4.593302838138627386e+00
-1.515738543569455032e+00 -5.448460987812699052e+00
-1.153297563301973971e+00 -4.450574302471021149e+00
-1.110763721628101441e+00 -4.325578029740229091e+00
-1.091196399141238560e+00 -4.194074614236763310e+00
-1.122457700820516546e+00 -4.540621860974829893e+00
-1.215214685934880690e+00 -4.590298886715857840e+00
-1.099038150154303839e+00 -4.000578047289608641e+00
-1.306698538227403450e+00 -4.703882272655214081e+00
-1.175854543788974027e+00 -4.526212412668378704e+00
-1.506650052336270917e+00 -5.453482248644696107e+00
-1.173610995149611647e+00 -4.381615720981137940e+00
-1.339825002949326382e+00 -5.062859795595504586e+00
-1.275485738978380912e+00 -4.776250970966048115e+00
-1.268477552737347303e+00 -4.717787263510985873e+00
-1.210724253116830074e+00 -4.728493021894156989e+00
-1.274625913241905995e+00 -4.859967417091161757e+00
-1.280095064311142838e+00 -4.777963600407155731e+00
-1.183291343699642617e+00 -4.658089473174175765e+00
-1.271322262452142970e+00 -4.800104313302158587e+00
-1.136502814286911356e+00 -4.541807163616973675e+00
-1.203171556042344159e+00 -4.739702039432724057e+00
-1.080536322142339190e+00 -4.395066007061068980e+00
-1.259164791254870019e+00 -4.852864555124819290e+00
-1.255884988585354245e+00 -4.732220876760318440e+00
-1.147196126690090079e+00 -4.468935952494872410e+00
-1.137419108827453229e+00 -4.515288380684752134e+00
-1.081112160344766426e+00 -4.365995773859266293e+00
-1.090418516015882577e+00 -4.394735972609598029e+00
-1.154754838275436457e+00 -4.423331190022421922e+00
-1.072377886712823747e+00 -4.399376064305804412e+00
-1.193667458089560318e+00 -4.268422678428696493e+00
-1.152685594870283659e+00 -4.526820321917833567e+00
-1.400118764601907095e+00 -5.053867334377254217e+00
-1.330312702523150481e+00 -4.869917824434205400e+00
-1.259459636436171426e+00 -4.697685907108665404e+00
-1.055428493625323094e+00 -4.122966974255895423e+00
-1.200823394696262536e+00 -4.453810549077100056e+00
-1.338240217181866143e+00 -4.908360981286724822e+00
-1.178388341250341309e+00 -4.606273841376633094e+00
-1.154489471514962284e+00 -4.454704754257091004e+00
-1.114804601553029073e+00 -4.391441691846906359e+00
-1.209421394663994676e+00 -4.550002344537188215e+00
-1.137362653143828117e+00 -4.478467673292447770e+00
-1.232673323234826590e+00 -4.670081569608281136e+00
-1.147672431126256498e+00 -4.432392628365485088e+00
-1.159267975147575402e+00 -4.387745536366013610e+00
-1.198258147478753033e+00 -4.532153730699844729e+00
-1.249104661523887660e+00 -4.584443374287563877e+00
-1.208355049131350389e+00 -4.811272199921972970e+00
-1.544925814567171152e+00 -5.570440083875269011e+00
-1.099248732595594635e+00 -4.404636592522968463e+00
-1.102345462352967820e+00 -4.273613532173112795e+00
-1.154262627468217728e+00 -4.684438176650284724e+00
-1.144298373279233338e+00 -4.372797872799138119e+00
-1.210250958310656877e+00 -4.077806893326689774e+00
-1.535730191325946459e+00 -5.399225324022267181e+00
-1.141429801351685258e+00 -4.725413807042051495e+00
-1.255178189537442091e+00 -4.785900535824657354e+00
-1.106811400283120195e+00 -4.135468534238321503e+00
-1.432761038292822198e+00 -5.361809557688022032e+00
-1.121516071318382046e+00 -4.468499014052743412e+00
-1.163252689096266002e+00 -4.551873531136299889e+00
-1.143672137948158918e+00 -4.265100034110538729e+00
-1.381715992932991410e+00 -4.812600913031793048e+00
-1.251979540402881286e+00 -4.580892421515472712e+00
-1.158730052702916069e+00 -4.583423000414378556e+00
-1.441047226098729039e+00 -5.232933189761161508e+00
-1.424383694398671629e+00 -4.997041392768354129e+00
-1.211099888008988712e+00 -4.544219294921701291e+00
-1.165482292655324992e+00 -4.378054005993637254e+00
-1.086491948390339024e+00 -4.143578218223631815e+00
-1.330251324698727533e+00 -4.884655778144403548e+00
-1.236609157459799047e+00 -4.720950464869223318e+00
-1.159362779995741777e+00 -4.410467155013107821e+00
-1.242174140213016420e+00 -4.945654630645573313e+00
-1.165346007927856142e+00 -4.747609206416481875e+00
-1.170113956745236328e+00 -4.518071671613166806e+00
-1.129252284935348127e+00 -4.386256338707386959e+00
-1.440005031728531781e+00 -5.363942853595474958e+00
-1.074646073373940247e+00 -4.449458971740184232e+00
-1.139430128829224342e+00 -4.569349936982052718e+00
-1.301656551339005263e+00 -4.589377094234262877e+00
-1.120889129123631811e+00 -4.564722217887626776e+00
-1.337654006373092397e+00 -5.086573606870760322e+00
-1.229162595384890810e+00 -4.698126614907773835e+00
-1.175652464916734585e+00 -4.589532709729900795e+00
-1.062713990056971980e+00 -4.385316764734877637e+00
-1.130467478529832759e+00 -4.619823999313092955e+00
-1.163178712579826746e+00 -4.592268888050024422e+00
-1.038234268350128220e+00 -4.231975312803243128e+00
-1.532768267400451245e+00 -5.321875174731327540e+00
-1.079287243745328251e+00 -4.382872205081173256e+00
-1.240782060896348682e+00 -4.697323163356869280e+00
-1.150005244591142173e+00 -4.349486294719135948e+00
-1.285085712055641149e+00 -4.868770048010273577e+00
-1.122784054451587021e+00 -4.440312551976095534e+00
-1.202197388636339515e+00 -4.607326011010060007e+00
-1.175814454278476084e+00 -4.573847301989975911e+00
-1.110823337329687410e+00 -4.614227352740353894e+00
-1.130307651875637864e+00 -4.377575096627204232e+00
-1.106106500277100002e+00 -4.259941797958664012e+00
-1.326414532335864038e+00 -4.897082000037272564e+00
-9.596512324231266655e-01 -4.376276097536421439e+00
-1.107785382523313711e+00 -4.461546703884877729e+00
-1.124254184186940897e+00 -4.565739647511026789e+00
-1.172516813493023280e+00 -4.440086046872464998e+00
-1.174945761396806621e+00 -4.399685431115289980e+00
-1.169171886122641668e+00 -4.382352966230436131e+00
-1.294171566685351493e+00 -4.635439900954618331e+00
-1.192273315671130929e+00 -4.541770543627120738e+00
-1.444305525499821830e+00 -5.208096078545460195e+00
-1.244819191617235754e+00 -4.740197129671769538e+00
-1.190806380443279133e+00 -4.563493188956931235e+00
-1.202027079103575646e+00 -4.559182976107877039e+00
-1.340566928005879621e+00 -5.061523674311659171e+00
-1.150469102391062481e+00 -4.483703544935018215e+00
-1.188262210917767847e+00 -4.610523639594430456e+00
-1.333561124908259288e+00 -4.769402864812476217e+00
-1.230018207999291402e+00 -4.627555712627965612e+00
-1.119132990469577482e+00 -4.356585608121477549e+00
-1.159204777982307366e+00 -4.649014176345220406e+00
-1.280275242066309938e+00 -4.649821112702074544e+00
-1.146579890978084437e+00 -4.540021395494251877e+00
-1.047530820874527535e+00 -4.462893856705938411e+00
-1.132880303420375157e+00 -4.493749074261344845e+00
-1.148089035321883999e+00 -4.375509418978870357e+00
-1.250601912648840575e+00 -4.562750096546811740e+00
-1.144526389718563575e+00 -4.473369562095609986e+00
-1.215994803594097062e+00 -4.935795073914005293e+00
-1.382225866881057863e+00 -5.199314338735928409e+00
-1.185585367335351581e+00 -4.602712323881570811e+00
-1.187612561358304619e+00 -4.482310941876180621e+00
-1.272099493333107123e+00 -4.834537442728890966e+00
-1.319428904454408302e+00 -5.033387152289101607e+00
-1.212092733046506332e+00 -4.858802519601561620e+00
-1.275139954924874974e+00 -4.782213529181773559e+00
-1.299225302549427807e+00 -4.862125409247022745e+00
-1.103252564798875790e+00 -4.434183072646164625e+00
-1.176538472318182871e+00 -4.617750832502848901e+00
-1.019507590919683793e+00 -4.461682921409336089e+00
-1.332958970025038159e+00 -4.762711077282543393e+00
-1.162472501621663490e+00 -4.491607391744635969e+00
-1.181037096653158480e+00 -4.671585148736487447e+00
-1.174644975527636692e+00 -4.637168572627222041e+00
-1.256506974996226766e+00 -4.655635100867045573e+00
-1.223108709055024557e+00 -4.550695930838626779e+00
-1.134297642937995843e+00 -4.464788964433899388e+00
-1.006247046751583385e+00 -4.331096314856825558e+00
-1.541961141817204783e+00 -5.472522319856989448e+00
-1.186383644430205830e+00 -4.313400486051689242e+00
-1.325574169624705423e+00 -4.917190472339145302e+00
-1.169447034733452240e+00 -4.381169767497373968e+00
-1.232721051909161369e+00 -4.637901410562021098e+00
-1.163589011567355946e+00 -4.401095074627999537e+00
-1.130200192543122428e+00 -4.404356102001302453e+00
-1.253132650399767734e+00 -4.516803520110056702e+00
-1.138249687187496528e+00 -4.596424132200951362e+00
-1.195252809391549320e+00 -4.506739377655232026e+00
-1.250583087425327866e+00 -4.751744060692812077e+00
-1.274764307588203360e+00 -5.088906871563300349e+00
-1.226381674021253421e+00 -4.681359944553753039e+00
-1.176391226651639421e+00 -4.516828335047738285e+00
-1.168471558267403010e+00 -4.483910136740210994e+00
-1.226428700868594790e+00 -4.744207641339689197e+00
-1.042630225925992304e+00 -4.447763086218684769e+00
-1.174514191542773478e+00 -4.325949145092288006e+00
-1.167328483274638007e+00 -4.593757030961820753e+00
-1.092092244861893713e+00 -4.501602998893368124e+00
-1.206320049476318879e+00 -4.513924167070775262e+00
-1.089388368991528022e+00 -4.283062850873660565e+00
-1.310551414365019429e+00 -5.188907901423218227e+00
-1.510954429732886739e+00 -5.210212409515231791e+00
-1.158511606280320683e+00 -4.403202672357313219e+00
-1.123349386587537913e+00 -4.300231163168693804e+00
-1.194874319916419347e+00 -4.576807681704551989e+00
-1.123623339931625775e+00 -4.329743309751855840e+00
-1.272981538543351610e+00 -4.823825726859463536e+00
-1.192423788219486802e+00 -4.407706474372013794e+00
-1.114004674186645172e+00 -4.315003045989057817e+00
-1.243059916000437859e+00 -4.804032731220653218e+00
-1.182816825106576930e+00 -4.361757851958712351e+00
-1.185046550554918587e+00 -4.612394919902095936e+00
-1.308848631419707198e+00 -4.763737885067721223e+00
-1.481585276278215568e+00 -5.327081797209627823e+00
-1.167334502954058273e+00 -4.574996617093922247e+00
-1.279538435814746800e+00 -4.765508061446066534e+00
-1.278843368182639439e+00 -4.829607354166913780e+00
-1.176448901418130299e+00 -4.531925647383646449e+00
-1.402318768699109208e+00 -5.046699888665875378e+00
-1.175127024207278659e+00 -4.696455170592754413e+00
-1.175853913065286083e+00 -4.543098110912033860e+00
-1.130480477286599950e+00 -4.269581043145547206e+00
-1.149298897902559125e+00 -4.658058651498495628e+00
-1.177464927285352569e+00 -4.533095016595803273e+00
-1.082044236309658514e+00 -4.401680828900867759e+00
-1.072051004408620445e+00 -4.249325519233171811e+00
-1.189347251313041642e+00 -4.710658950454909899e+00
-1.168364532131551670e+00 -4.619833552717222069e+00
-1.199585269395123666e+00 -4.469146386377761182e+00
-1.212825045582188732e+00 -4.605956027463342650e+00
-1.302990074390496300e+00 -4.715589808470872946e+00
-1.236544789697146207e+00 -4.719934687844136612e+00
-1.270259237472668667e+00 -4.859221406217923978e+00
-1.033816652489867538e+00 -4.410083526673173715e+00
-1.163368720055874661e+00 -4.353802670006038156e+00
-1.259463226378639389e+00 -4.709890904879130424e+00
-1.135781164603780757e+00 -4.311753773366928222e+00
-1.204344257296910525e+00 -4.846563893936645329e+00
-1.213931975880215841e+00 -4.613858148017897953e+00
-1.081462393394904353e+00 -4.672510539376156125e+00
-1.057941723963739422e+00 -4.273865075198835406e+00
-1.219364543679977375e+00 -4.810124380343440365e+00
-1.214841292988320109e+00 -4.521633505313611856e+00
-1.221162995341998014e+00 -4.666418836518885449e+00
-1.237292748432287981e+00 -4.779617563512289280e+00
-1.246374063598461923e+00 -4.594881249633108844e+00
-1.303629657859596724e+00 -4.967669518001700979e+00
-1.120995592395547247e+00 -4.722496895460285948e+00
-1.183046674363196660e+00 -4.377162258117761162e+00
-1.118513130877746509e+00 -4.452110691441728996e+00
-1.309045687818549020e+00 -4.737203678092747339e+00
-1.127033291748301247e+00 -4.254970712634051466e+00
-1.345019848402154716e+00 -4.975331840515271331e+00
-1.135572514810401445e+00 -4.538584786735228249e+00
-1.256191719398561224e+00 -4.672774351861408881e+00
-1.227170713520137735e+00 -4.742255043122459490e+00
-1.108048436430939532e+00 -4.414429231982698987e+00
-1.194880232432301126e+00 -4.327212504765041601e+00
-1.086477949523132702e+00 -4.335969810163305738e+00
-1.076258396083562996e+00 -4.479611078101095600e+00
-1.259795714368583175e+00 -4.761665975587999533e+00
-1.110160023587154710e+00 -4.183875205502172179e+00
-1.285257128206233279e+00 -4.998017062819506862e+00
-1.230202968721388235e+00 -4.603977241220689187e+00
-1.091590918933668553e+00 -4.426980944078336755e+00
-1.055270418776618646e+00 -4.693334141277134997e+00
-1.208633779143699183e+00 -4.579967850704877996e+00
-1.155336962301565906e+00 -4.575473681342435484e+00
-1.062782317210777316e+00 -4.300055864032506392e+00
-1.182659259013153275e+00 -4.274698103014996420e+00
-1.205750973905160395e+00 -4.533013904332407584e+00
-1.248290750805161942e+00 -4.683121018068063357e+00
-1.161703731622453883e+00 -4.599169544078758776e+00
-1.187771391846430769e+00 -4.454054129687956554e+00
-1.376234530760370056e+00 -4.958534765206049855e+00
-1.417565326713823515e+00 -5.113260891786500117e+00
-1.318695320575874907e+00 -4.661900836216107180e+00
-1.124208719503793086e+00 -4.518996553694565321e+00
-1.041508296563144143e+00 -4.222971793925390571e+00
-1.198738377014278766e+00 -4.548438958906189988e+00
-1.212237024191747059e+00 -4.555795129779515840e+00
-1.127224515446479503e+00 -4.373158930258295385e+00
-1.110463083477385648e+00 -4.454261906721529662e+00
-1.293381595214982083e+00 -4.856989960334042955e+00
-1.236794075472809951e+00 -4.640271500036337926e+00
-1.168865996339092383e+00 -4.513271506726002080e+00
-1.222221085567670729e+00 -4.628670287978885689e+00
-1.369255966481819131e+00 -5.000448846299112127e+00
-1.213317070575152368e+00 -4.613325144239518671e+00
-1.256393089499318050e+00 -4.582021125385930205e+00
-1.229796526772927168e+00 -4.870419119963267818e+00
-1.127054736457927753e+00 -4.597499471004819149e+00
-1.081893573825220001e+00 -4.543876558909441421e+00
-1.323570166877086951e+00 -4.907553436077253473e+00
-1.205597533592747794e+00 -4.652443009343810054e+00
-1.164102901599155970e+00 -4.585008171450732917e+00
-1.289290535543744509e+00 -4.688529032463384816e+00
-1.490983292695629236e+00 -5.352662272232727503e+00
-1.298096264454601467e+00 -4.803984448336043656e+00
-1.104805928027540629e+00 -4.276504953025352940e+00
-1.410672624007876408e+00 -5.168254341490227333e+00
-1.070553333423106990e+00 -4.266491733281342569e+00
-1.166082145027815153e+00 -4.451842025391468560e+00
-1.306550196300625410e+00 -4.771926871899254685e+00
-1.253036035732244535e+00 -4.784292304735111578e+00
-1.309600643490003824e+00 -4.763102485545036124e+00
-1.153265531730440996e+00 -4.520107839474974298e+00
-1.103760992624194248e+00 -4.400826140012470411e+00
-1.172599687503744326e+00 -4.548759022787606909e+00
